seed,team,player,position,price,projected_points,is_starting_qb,is_starting_rb,is_starting_wr,is_starting_te,is_starting_flex,is_starter
4,James,Jordan Love,QB,1.0,256.74,False,False,False,False,False,False
4,James,Ray Davis,RB,1.0,61.54,False,False,False,False,False,False
4,James,Cooper Kupp,WR,1.0,69.66,False,False,False,False,False,False
4,James,Baker Mayfield,QB,1.0,243.4,False,False,False,False,False,False
4,James,De'Zhaun Stribling,WR,1.0,92.85,False,False,False,False,False,False
4,Jason,CeeDee Lamb,WR,46.0,224.28,False,False,True,False,False,True
4,Jason,Trey McBride,TE,31.0,188.05,False,False,False,True,False,True
4,Jason,AJ Brown,WR,46.0,194.9,False,False,True,False,False,True
4,Jason,Bijan Robinson,RB,21.0,295.2,False,True,False,False,False,True
4,Jason,Jahmyr Gibbs,RB,31.0,296.35,False,True,False,False,False,True
4,Jason,Luther Burden,WR,11.0,169.58,False,False,False,False,True,True
4,Jason,Deebo Samuel,WR,190.0,102.68,False,False,False,False,False,False
4,Jason,Chris Godwin Jr,WR,12.0,134.26,False,False,False,False,True,True
4,Jason,Geno Smith,QB,1.0,177.54,False,False,False,False,False,False
4,Jason,Anthony Richardson Sr.,QB,1.0,10.4,False,False,False,False,False,False
4,Jason,Dallas Goedert,TE,1.0,119.45,False,False,False,False,True,True
4,Jason,Michael Penix Jr.,QB,1.0,122.75,False,False,False,False,False,False
4,Jason,Justice Hill,RB,1.0,57.9,False,False,False,False,False,False
4,Jason,Chris Brooks,RB,1.0,38.97,False,False,False,False,False,False
4,Jason,Cam Ward,QB,1.0,221.28,True,False,False,False,False,True
4,Reid,Kyle Pitts Sr,TE,11.0,140.7,False,False,False,False,True,True
4,Reid,Tucker Kraft,TE,21.0,143.34,False,False,False,True,False,True
4,Reid,Drake Maye,QB,30.0,296.32,True,False,False,False,False,True
4,Reid,Chris Olave,WR,41.0,194.65,False,False,True,False,False,True
4,Reid,Jalen Coker,WR,13.0,124.35,False,False,True,False,False,True
4,Reid,Javonte Williams,RB,34.0,196.9,False,True,False,False,False,True
4,Reid,Bucky Irving,RB,249.0,175.8,False,False,False,False,True,True
4,Reid,Travis Etienne,RB,4.0,190.4,False,True,False,False,False,True
4,Reid,Dalton Kincaid,TE,1.0,118.1,False,False,False,False,True,True
4,Reid,Jonah Coleman,RB,1.0,67.3,False,False,False,False,False,False
4,Reid,Isaiah Likely,TE,1.0,115.25,False,False,False,False,False,False
4,Reid,Adonai Mitchell,WR,1.0,84.34,False,False,False,False,False,False
4,Reid,Brenton Strange,TE,1.0,112.65,False,False,False,False,False,False
4,Reid,Patrick Mahomes,QB,1.0,254.26,False,False,False,False,False,False
4,Reid,James Conner,RB,1.0,42.62,False,False,False,False,False,False
4,Ryan J,Brock Purdy,QB,15.0,256.32,True,False,False,False,False,True
4,Ryan J,Michael Wilson,WR,11.0,132.1,False,False,True,False,False,True
4,Ryan J,Oronde Gadsden,TE,11.0,72.1,False,False,False,False,False,False
4,Ryan J,DeVon Achane,RB,26.0,242.2,False,True,False,False,False,True
4,Ryan J,Ashton Jeanty,RB,6.0,199.4,False,True,False,False,False,True
4,Ryan J,Ladd McConkey,WR,67.0,165.85,False,False,True,False,False,True
4,Ryan J,Tony Pollard,RB,177.0,143.2,False,False,False,False,True,True
4,Ryan J,Jordan Mason,RB,72.61373333333333,137.2,False,False,False,False,True,True
4,Ryan J,Tyson Bagent,QB,1.0,11.07,False,False,False,False,False,False
4,Ryan J,Makai Lemon,WR,1.3899999999999997,119.03,False,False,False,False,True,True
4,Ryan J,Alvin Kamara,RB,1.0,68.7,False,False,False,False,False,False
4,Ryan J,Chig Okonkwo,TE,1.0,98.45,False,False,False,False,False,False
4,Ryan J,Dalton Schultz,TE,1.0,109.4,False,False,False,False,False,False
4,Ryan J,Juwan Johnson,TE,1.0,111.55,False,False,False,True,False,True
4,Ryan J,Emanuel Wilson,RB,1.0,38.92,False,False,False,False,False,False
4,Sam,Garrett Wilson,WR,31.0,163.37,False,False,True,False,False,True
4,Sam,Kenneth Walker III,RB,36.0,217.65,False,True,False,False,False,True
4,Sam,Quentin Johnston,WR,11.0,125.4,False,False,False,False,False,False
4,Sam,David Montgomery,RB,45.0,176.5,False,False,False,False,True,True
4,Sam,Cam Skattebo,RB,28.0,186.4,False,False,False,False,True,True
4,Sam,Jaxson Dart,QB,11.0,273.12,True,False,False,False,False,True
4,Sam,Carnell Tate,WR,67.88470616878176,140.03,False,False,False,False,True,True
4,Sam,Bill Croskey-Merritt,RB,57.30775466666667,557.4333333333333,False,True,False,False,False,True
4,Sam,DeVonta Smith,WR,57.26133333333333,189.84,False,False,True,False,False,True
4,Sam,Mark Andrews,TE,17.681600000000003,128.18,False,False,False,False,False,False
4,Sam,Michael Pittman Jr,WR,4.0,137.83,False,False,False,False,False,False
4,Sam,Matthew Golden,WR,4.737843055555555,127.74,False,False,False,False,False,False
4,Sam,Travis Kelce,TE,6.123000000000001,129.94,False,False,False,True,False,True
4,Sam,Stefon Diggs,WR,2.4699999999999998,130.42,False,False,False,False,False,False
4,Sam,Jakobi Meyers,WR,1.832508888888889,131.61,False,False,False,False,False,False
4,Shane,MarShawn Lloyd,RB,11.0,75.39,False,False,False,False,False,False
4,Shane,Rome Odunze,WR,16.0,159.72,False,False,False,False,False,False
4,Shane,Caleb Williams,QB,16.0,271.0,False,False,False,False,False,False
4,Shane,Blake Corum,RB,11.0,134.1,False,False,False,False,False,False
4,Shane,Kyle Monangai,RB,11.0,144.3,False,False,False,False,False,False
4,Shane,Christian Watson,WR,11.0,161.94,False,False,False,False,False,False
4,Shane,RJ Harvey,RB,57.46666666666666,136.65,False,False,False,False,False,False
4,Shane,Jaylen Warren,RB,57.056,162.0,False,False,False,False,False,False
4,Shane,Jaylen Waddle,WR,56.85066666666667,177.9,False,False,False,False,False,False
4,Shane,Jonathon Brooks,RB,51.0,148.6,False,False,False,False,False,False
4,Shane,Rashee Rice,WR,51.0,197.11,False,False,False,False,False,False
4,Shane,Chuba Hubbard,RB,32.34,143.25,False,False,False,False,False,False
4,Shane,Davante Adams,WR,15.0,161.35,False,False,False,False,False,False
4,Shane,Jacoby Brissett,QB,1.0,179.82,False,False,False,False,False,False
4,Shane,Isiah Pacheco,RB,2.28,73.93,False,False,False,False,False,False
4,Travis,Jayden Reed,WR,26.0,143.93,False,False,False,False,True,True
4,Travis,Malik Nabers,WR,16.0,183.51,False,False,True,False,False,True
4,Travis,Woody Marks,RB,11.0,104.75,False,False,False,False,False,False
4,Travis,Rhamondre Stevenson,RB,42.0,157.55,False,True,False,False,False,True
4,Travis,Hunter Henry,TE,12.0,119.7,False,False,False,True,False,True
4,Travis,Tetairoa McMillan,WR,6.0,184.82,False,False,True,False,False,True
4,Travis,Jeremiyah Love,RB,253.0,202.4,False,True,False,False,False,True
4,Travis,Jake Ferguson,TE,2.4245833333333326,117.94,False,False,False,False,True,True
4,Travis,Tank Bigsby,RB,1.8747299999999998,68.64,False,False,False,False,False,False
4,Travis,Jayden Daniels,QB,1.258125,293.28,True,False,False,False,False,True
4,Travis,Justin Herbert,QB,1.0,263.56,False,False,False,False,False,False
4,Travis,Braelon Allen,RB,1.4247222222222222,68.77,False,False,False,False,False,False
4,Travis,CJ Stroud,QB,1.0299999999999998,245.14,False,False,False,False,False,False
4,Travis,Jayden Higgins,WR,1.0,132.72222222222223,False,False,False,False,True,True
4,Travis,Kimani Vidal,RB,1.0,54.72,False,False,False,False,False,False
5,Brad,Alec Pierce,WR,11.0,154.64,False,False,False,False,True,True
5,Brad,Jaxon Smith-Njigba,WR,31.0,253.78,False,False,True,False,False,True
5,Brad,Jaydon Blue,RB,14.0,54.64,False,False,False,False,False,False
5,Brad,Jameson Williams,WR,41.0,156.45,False,False,True,False,False,True
5,Brad,Marvin Harrison Jr,WR,16.0,145.68,False,False,False,False,True,True
5,Brad,Tyler Warren,TE,6.0,162.68,False,False,False,True,False,True
5,Brad,Bucky Irving,RB,176.31044444444444,175.8,False,True,False,False,False,True
5,Brad,Courtland Sutton,WR,40.498744888888886,137.35,False,False,False,False,True,True
5,Brad,Tyler Allgeier,RB,17.192843333333336,86.65,False,True,False,False,False,True
5,Brad,Jalen Hurts,QB,16.711111111111112,297.46,True,False,False,False,False,True
5,Brad,Mark Andrews,TE,10.554382222222223,128.18,False,False,False,False,False,False
5,Brad,Dylan Sampson,RB,6.653696,79.3,False,False,False,False,False,False
5,Brad,Dak Prescott,QB,4.0,278.54,False,False,False,False,False,False
5,Brad,Mike Washington Jr.,RB,2.8829439999999997,80.65,False,False,False,False,False,False
5,Brad,Xavier Worthy,WR,1.92,118.5,False,False,False,False,False,False
5,Brandon,Jonathan Taylor,RB,46.0,256.35,False,False,False,False,True,True
5,Brandon,Justin Jefferson,WR,46.0,221.18,False,False,True,False,False,True
5,Brandon,Nico Collins,WR,36.0,214.51,False,False,True,False,False,True
5,Brandon,Breece Hall,RB,31.0,201.5,False,False,False,False,True,True
5,Brandon,Brock Bowers,TE,16.0,177.91,False,False,False,True,False,True
5,Brandon,Christian McCaffrey,RB,46.0,265.35,False,True,False,False,False,True
5,Brandon,Josh Allen,QB,31.163186666666668,328.82,True,False,False,False,False,True
5,Brandon,Nick Chubb,RB,31.0035,451.25555555555553,False,True,False,False,False,True
5,Brandon,Davante Adams,WR,20.0,161.35,False,False,False,False,False,False
5,Brandon,Mike Evans,WR,20.0,164.95,False,False,False,False,False,False
5,Brandon,Carnell Tate,WR,13.826543333333335,140.03,False,False,False,False,False,False
5,Brandon,Matthew Golden,WR,13.065476666666669,127.74,False,False,False,False,False,False
5,Brandon,Khalil Shakir,WR,10.426391111111112,122.83,False,False,False,False,False,False
5,Brandon,Ricky Pearsall,WR,7.765994666666667,199.08333333333334,False,False,False,False,True,True
5,Brandon,Travis Kelce,TE,6.858133333333335,129.94,False,False,False,False,False,False
5,CJ,Tory Horton,WR,11.0,55.15,False,False,False,False,False,False
5,CJ,Ja'Marr Chase,WR,46.0,266.33,False,False,True,False,False,True
5,CJ,Chase Brown,RB,31.0,227.25,False,True,False,False,False,True
5,CJ,Sam LaPorta,TE,31.0,139.7,False,False,False,True,False,True
5,CJ,Parker Washington,WR,11.0,162.09,False,False,True,False,False,True
5,CJ,Omarion Hampton,RB,6.0,205.65,False,True,False,False,False,True
5,CJ,Jeremiyah Love,RB,250.0,202.4,False,False,False,False,True,True
5,CJ,Joe Flacco,QB,1.0,28.58,True,False,False,False,False,True
5,CJ,Dallas Goedert,TE,1.2537777777777777,119.45,False,False,False,False,True,True
5,CJ,Rashid Shaheed,WR,1.5455555555555556,105.92,False,False,False,False,False,False
5,CJ,Kimani Vidal,RB,1.5311111111111113,54.72,False,False,False,False,False,False
5,CJ,Isaiah Likely,TE,1.1722222222222223,115.25,False,False,False,False,False,False
5,CJ,Jayden Higgins,WR,1.1666666666666667,132.72222222222223,False,False,False,False,True,True
5,CJ,Chig Okonkwo,TE,1.5094444444444446,98.45,False,False,False,False,False,False
5,CJ,Tank Bigsby,RB,1.5022222222222223,68.64,False,False,False,False,False,False
5,Coby,Derrick Henry,RB,51.0,227.4,False,True,False,False,False,True
5,Coby,Kyren Williams,RB,31.0,196.2,False,False,False,False,True,True
5,Coby,Brian Thomas Jr,WR,16.0,138.06,False,False,False,False,False,False
5,Coby,Harold Fannin Jr,TE,6.0,141.21,False,False,False,True,False,True
5,Coby,TreVeyon Henderson,RB,11.0,158.6,False,False,False,False,True,True
5,Coby,Quinshon Judkins,RB,11.0,177.8,False,False,False,False,True,True
5,Coby,Bill Croskey-Merritt,RB,45.355555555555554,557.4333333333333,False,True,False,False,False,True
5,Coby,JK Dobbins,RB,41.647637333333336,134.15,False,False,False,False,False,False
5,Coby,DK Metcalf,WR,38.968,148.53,False,False,True,False,False,True
5,Coby,Joe Burrow,QB,24.439447673567134,282.7,True,False,False,False,False,True
5,Coby,Jacory Croskey-Merritt,RB,24.79838666666667,127.0,False,False,False,False,False,False
5,Coby,Chuba Hubbard,RB,16.492675555555557,143.25,False,False,False,False,False,False
5,Coby,Zach Charbonnet,RB,16.064836666666668,107.61,False,False,False,False,False,False
5,Coby,Keaton Mitchell,RB,11.597461333333333,90.45,False,False,False,False,False,False
5,Coby,Josh Downs,WR,9.377771111111112,145.07,False,False,True,False,False,True
5,Evan,Amon-Ra St Brown,WR,41.0,247.22,False,False,True,False,False,True
5,Evan,Drake London,WR,36.0,221.3,False,False,False,False,True,True
5,Evan,Saquon Barkley,RB,46.0,222.8,False,True,False,False,False,True
5,Evan,George Pickens,WR,41.0,209.94,False,False,False,False,True,True
5,Evan,Puka Nacua,WR,31.0,256.87,False,False,True,False,False,True
5,Evan,Emeka Egbuka,WR,11.0,166.25,False,False,False,False,True,True
5,Evan,Jaylen Warren,RB,94.58399999999999,162.0,False,True,False,False,False,True
5,Evan,Tony Pollard,RB,74.39209955555555,143.2,False,False,False,False,False,False
5,Evan,Jake Ferguson,TE,6.2959,117.94,False,False,False,True,False,True
5,Evan,Jayden Daniels,QB,2.80992,293.28,True,False,False,False,False,True
5,Evan,Jonah Coleman,RB,1.864142222222222,67.3,False,False,False,False,False,False
5,Evan,Brenton Strange,TE,1.0599999999999996,112.65,False,False,False,False,False,False
5,Evan,Christian Kirk,WR,1.0,37.77,False,False,False,False,False,False
5,Evan,James Conner,RB,1.0,42.62,False,False,False,False,False,False
5,Evan,Patrick Mahomes,QB,1.0,254.26,False,False,False,False,False,False
5,James,Wan'Dale Robinson,WR,11.0,133.19,False,False,False,False,True,True
5,James,Trevor Lawrence,QB,11.0,272.04,True,False,False,False,False,True
5,James,Jordan Addison,WR,31.0,131.03,False,False,False,False,True,True
5,James,Zay Flowers,WR,31.0,205.23,False,False,True,False,False,True
5,James,Colston Loveland,TE,6.0,157.08,False,False,False,True,False,True
5,James,Rico Dowdle,RB,13.0,157.15,False,True,False,False,False,True
5,James,Bhayshul Tuten,RB,274.0,160.4,False,True,False,False,False,True
5,James,Chris Godwin Jr,WR,13.775031111111113,134.26,False,False,True,False,False,True
5,James,Alvin Kamara,RB,3.023135555555556,68.7,False,False,False,False,False,False
5,James,Tyrone Tracy Jr,RB,1.2000000000000002,72.35,False,False,False,False,False,False
5,James,Jordan Love,QB,1.0,256.74,False,False,False,False,False,False
5,James,Samaje Perine,RB,1.0,68.35,False,False,False,False,False,False
5,James,Kaytron Allen,RB,1.0,42.77,False,False,False,False,False,False
5,James,Rashod Bateman,WR,1.0,79.23,False,False,False,False,False,False
5,James,De'Zhaun Stribling,WR,1.0,92.85,False,False,False,False,True,True
5,Jason,CeeDee Lamb,WR,46.0,224.28,False,False,True,False,False,True
5,Jason,Trey McBride,TE,31.0,188.05,False,False,False,True,False,True
5,Jason,AJ Brown,WR,46.0,194.9,False,False,True,False,False,True
5,Jason,Bijan Robinson,RB,21.0,295.2,False,True,False,False,False,True
5,Jason,Jahmyr Gibbs,RB,31.0,296.35,False,True,False,False,False,True
5,Jason,Luther Burden,WR,11.0,169.58,False,False,False,False,True,True
5,Jason,Jaylen Waddle,WR,74.21683042921181,177.9,False,False,False,False,True,True
5,Jason,Kenny Gainwell,RB,85.42,136.45,False,False,False,False,False,False
5,Jason,Romeo Doubs,WR,17.0,122.25,False,False,False,False,False,False
5,Jason,Lamar Jackson,QB,6.553333333333334,289.92,True,False,False,False,False,True
5,Jason,Jakobi Meyers,WR,5.57648,131.61,False,False,False,False,False,False
5,Jason,Michael Pittman Jr,WR,6.0,137.83,False,False,False,False,True,True
5,Jason,Braelon Allen,RB,5.306941666666666,68.77,False,False,False,False,False,False
5,Jason,KC Concepcion,WR,2.9118844444444445,118.36,False,False,False,False,False,False
5,Jason,Dalton Kincaid,TE,2.3981569444444446,118.1,False,False,False,False,False,False
5,Reid,Kyle Pitts Sr,TE,11.0,140.7,False,False,False,False,True,True
5,Reid,Tucker Kraft,TE,21.0,143.34,False,False,False,True,False,True
5,Reid,Drake Maye,QB,30.0,296.32,True,False,False,False,False,True
5,Reid,Chris Olave,WR,41.0,194.65,False,False,True,False,False,True
5,Reid,Jalen Coker,WR,13.0,124.35,False,False,True,False,False,True
5,Reid,Javonte Williams,RB,34.0,196.9,False,False,False,False,True,True
5,Reid,Jordan Mason,RB,65.59595555555555,137.2,False,False,False,False,False,False
5,Reid,James Cook,RB,76.81866666666667,234.4,False,True,False,False,False,True
5,Reid,Jonathon Brooks,RB,64.99851959184693,148.6,False,False,False,False,True,True
5,Reid,Deebo Samuel,WR,41.99817564163537,102.68,False,False,False,False,False,False
5,Reid,Austin Ekeler,RB,6.576666666666667,411.43888888888887,False,True,False,False,False,True
5,Reid,Justin Herbert,QB,1.0,263.56,False,False,False,False,False,False
5,Reid,Keon Coleman,WR,1.0,60.6,False,False,False,False,False,False
5,Reid,Chris Rodriguez Jr,RB,1.0,110.29,False,False,False,False,False,False
5,Reid,Justice Hill,RB,1.0,57.9,False,False,False,False,False,False
5,Ryan J,Brock Purdy,QB,15.0,256.32,False,False,False,False,False,False
5,Ryan J,Michael Wilson,WR,11.0,132.1,False,False,False,False,True,True
5,Ryan J,Oronde Gadsden,TE,11.0,72.1,False,False,False,False,False,False
5,Ryan J,DeVon Achane,RB,26.0,242.2,False,True,False,False,False,True
5,Ryan J,Ashton Jeanty,RB,6.0,199.4,False,True,False,False,False,True
5,Ryan J,Ladd McConkey,WR,67.0,165.85,False,False,True,False,False,True
5,Ryan J,Tee Higgins,WR,237.5,181.9,False,False,True,False,False,True
5,Ryan J,Travis Etienne,RB,12.5,190.4,False,False,False,False,True,True
5,Ryan J,Dalton Schultz,TE,1.0,109.4,False,False,False,False,True,True
5,Ryan J,Juwan Johnson,TE,1.0,111.55,False,False,False,True,False,True
5,Ryan J,Cooper Kupp,WR,1.0,69.66,False,False,False,False,False,False
5,Ryan J,Jared Goff,QB,1.0,261.71,True,False,False,False,False,True
5,Ryan J,Tre Tucker,WR,1.0,95.11,False,False,False,False,False,False
5,Ryan J,George Holani,RB,1.0,36.01,False,False,False,False,False,False
5,Ryan J,Jalen Nailor,WR,1.0,94.21,False,False,False,False,False,False
5,Sam,Garrett Wilson,WR,31.0,163.37,False,False,True,False,False,True
5,Sam,Kenneth Walker III,RB,36.0,217.65,False,True,False,False,False,True
5,Sam,Quentin Johnston,WR,11.0,125.4,False,False,False,False,True,True
5,Sam,David Montgomery,RB,45.0,176.5,False,False,False,False,True,True
5,Sam,Cam Skattebo,RB,28.0,186.4,False,True,False,False,False,True
5,Sam,Jaxson Dart,QB,11.0,273.12,True,False,False,False,False,True
5,Sam,DJ Moore,WR,189.33333333333331,154.17,False,False,True,False,False,True
5,Sam,TJ Hockenson,TE,26.62289,103.35,False,False,False,True,False,True
5,Sam,Justin Fields,QB,1.0,40.19,False,False,False,False,False,False
5,Sam,Emmett Johnson,RB,1.0499999999999998,63.25,False,False,False,False,False,False
5,Sam,Trey Benson,RB,1.0,11.03,False,False,False,False,False,False
5,Sam,Baker Mayfield,QB,1.0,243.4,False,False,False,False,False,False
5,Sam,Keenan Allen,WR,1.0,80.85,False,False,False,False,True,True
5,Sam,Kaelon Black,RB,1.0,47.43,False,False,False,False,False,False
5,Sam,Kendre Miller,RB,1.0,19.51,False,False,False,False,False,False
5,Shane,MarShawn Lloyd,RB,11.0,75.39,False,False,False,False,False,False
5,Shane,Rome Odunze,WR,16.0,159.72,False,False,False,False,False,False
5,Shane,Caleb Williams,QB,16.0,271.0,False,False,False,False,False,False
5,Shane,Blake Corum,RB,11.0,134.1,False,False,False,False,False,False
5,Shane,Kyle Monangai,RB,11.0,144.3,False,False,False,False,False,False
5,Shane,Christian Watson,WR,11.0,161.94,False,False,False,False,False,False
5,Shane,Josh Jacobs,RB,106.42,189.35,False,False,False,False,False,False
5,Shane,Terry McLaurin,WR,44.16720786109565,173.93,False,False,False,False,False,False
5,Shane,RJ Harvey,RB,48.0,136.65,False,False,False,False,False,False
5,Shane,Rashee Rice,WR,38.67,197.11,False,False,False,False,False,False
5,Shane,Aaron Jones Sr,RB,38.67,131.55,False,False,False,False,False,False
5,Shane,Cam Ward,QB,1.0,221.28,False,False,False,False,False,False
5,Shane,DeVonta Smith,WR,41.27831333333334,189.84,False,False,False,False,False,False
5,Shane,Stefon Diggs,WR,4.79,130.42,False,False,False,False,False,False
5,Shane,Adonai Mitchell,WR,1.0,84.34,False,False,False,False,False,False
5,Travis,Jayden Reed,WR,26.0,143.93,False,False,False,False,True,True
5,Travis,Malik Nabers,WR,16.0,183.51,False,False,True,False,False,True
5,Travis,Woody Marks,RB,11.0,104.75,False,False,False,False,False,False
5,Travis,Rhamondre Stevenson,RB,42.0,157.55,False,True,False,False,False,True
5,Travis,Hunter Henry,TE,12.0,119.7,False,False,False,False,False,False
5,Travis,Tetairoa McMillan,WR,6.0,184.82,False,False,True,False,False,True
5,Travis,Rachaad White,RB,236.0,127.05,False,True,False,False,False,True
5,Travis,Brian Robinson Jr,RB,5.460000000000001,77.14,False,False,False,False,False,False
5,Travis,Makai Lemon,WR,3.0,119.03,False,False,False,False,False,False
5,Travis,George Kittle,TE,3.7288833333333327,130.46,False,False,False,True,False,True
5,Travis,CJ Stroud,QB,3.0039000000000002,245.14,True,False,False,False,False,True
5,Travis,Isiah Pacheco,RB,2.36985,73.93,False,False,False,False,False,False
5,Travis,Jajuan Jennings,WR,2.2011,145.99444444444444,False,False,False,False,True,True
5,Travis,AD Mitchell,WR,1.5038,145.99444444444444,False,False,False,False,True,True
5,Travis,Ray Davis,RB,1.2075833333333332,61.54,False,False,False,False,False,False
6,Brad,Alec Pierce,WR,11.0,154.64,False,False,False,False,True,True
6,Brad,Jaxon Smith-Njigba,WR,31.0,253.78,False,False,True,False,False,True
6,Brad,Jaydon Blue,RB,14.0,54.64,False,True,False,False,False,True
6,Brad,Jameson Williams,WR,41.0,156.45,False,False,True,False,False,True
6,Brad,Marvin Harrison Jr,WR,16.0,145.68,False,False,False,False,True,True
6,Brad,Tyler Warren,TE,6.0,162.68,False,False,False,True,False,True
6,Brad,Josh Jacobs,RB,252.0,189.35,False,True,False,False,False,True
6,Brad,Deebo Samuel,WR,22.0,102.68,False,False,False,False,False,False
6,Brad,Mark Andrews,TE,1.0,128.18,False,False,False,False,True,True
6,Brad,Jake Ferguson,TE,1.0,117.94,False,False,False,False,False,False
6,Brad,Justin Herbert,QB,1.0,263.56,True,False,False,False,False,True
6,Brad,Juwan Johnson,TE,1.0,111.55,False,False,False,False,False,False
6,Brad,Michael Penix Jr.,QB,1.0,122.75,False,False,False,False,False,False
6,Brad,Jared Goff,QB,1.0,261.71,False,False,False,False,False,False
6,Brad,Rashod Bateman,WR,1.0,79.23,False,False,False,False,False,False
6,Brandon,Jonathan Taylor,RB,46.0,256.35,False,True,False,False,False,True
6,Brandon,Justin Jefferson,WR,46.0,221.18,False,False,True,False,False,True
6,Brandon,Nico Collins,WR,36.0,214.51,False,False,True,False,False,True
6,Brandon,Breece Hall,RB,31.0,201.5,False,False,False,False,True,True
6,Brandon,Brock Bowers,TE,16.0,177.91,False,False,False,True,False,True
6,Brandon,Christian McCaffrey,RB,46.0,265.35,False,True,False,False,False,True
6,Brandon,Jaylen Warren,RB,85.456,162.0,False,False,False,False,True,True
6,Brandon,Rashee Rice,WR,42.0,197.11,False,False,False,False,True,True
6,Brandon,Joe Burrow,QB,21.0,282.7,True,False,False,False,False,True
6,Brandon,Keaton Mitchell,RB,16.812394444444447,90.45,False,False,False,False,False,False
6,Brandon,Gardner Minshew II,QB,1.0,9.19,False,False,False,False,False,False
6,Brandon,Chris Godwin Jr,WR,5.103796666666667,134.26,False,False,False,False,False,False
6,Brandon,Tyler Allgeier,RB,5.632629166666667,86.65,False,False,False,False,False,False
6,Brandon,Zach Charbonnet,RB,2.416555555555556,107.61,False,False,False,False,False,False
6,Brandon,Khalil Shakir,WR,2.1305555555555555,122.83,False,False,False,False,False,False
6,CJ,Tory Horton,WR,11.0,55.15,False,False,False,False,False,False
6,CJ,Ja'Marr Chase,WR,46.0,266.33,False,False,True,False,False,True
6,CJ,Chase Brown,RB,31.0,227.25,False,True,False,False,False,True
6,CJ,Sam LaPorta,TE,31.0,139.7,False,False,False,True,False,True
6,CJ,Parker Washington,WR,11.0,162.09,False,False,True,False,False,True
6,CJ,Omarion Hampton,RB,6.0,205.65,False,True,False,False,False,True
6,CJ,Kenny Gainwell,RB,256.0,136.45,False,False,False,False,True,True
6,CJ,Isiah Pacheco,RB,1.0,73.93,False,False,False,False,False,False
6,CJ,Dalton Kincaid,TE,1.0,118.1,False,False,False,False,False,False
6,CJ,AD Mitchell,WR,1.0,145.99444444444444,False,False,False,False,True,True
6,CJ,Xavier Worthy,WR,1.0,118.5,False,False,False,False,True,True
6,CJ,Adonai Mitchell,WR,1.0,84.34,False,False,False,False,False,False
6,CJ,Rashid Shaheed,WR,1.0,105.92,False,False,False,False,False,False
6,CJ,Patrick Mahomes,QB,1.0,254.26,True,False,False,False,False,True
6,CJ,DJ Giddens,RB,1.0,33.72,False,False,False,False,False,False
6,Coby,Derrick Henry,RB,51.0,227.4,False,True,False,False,False,True
6,Coby,Kyren Williams,RB,31.0,196.2,False,True,False,False,False,True
6,Coby,Brian Thomas Jr,WR,16.0,138.06,False,False,False,False,True,True
6,Coby,Harold Fannin Jr,TE,6.0,141.21,False,False,False,True,False,True
6,Coby,TreVeyon Henderson,RB,11.0,158.6,False,False,False,False,True,True
6,Coby,Quinshon Judkins,RB,11.0,177.8,False,False,False,False,True,True
6,Coby,Jaylen Waddle,WR,254.22222222222223,177.9,False,False,True,False,False,True
6,Coby,Aaron Rodgers,QB,1.0,191.83,True,False,False,False,False,True
6,Coby,Aaron Jones Sr,RB,3.8186000000000004,131.55,False,False,False,False,False,False
6,Coby,Travis Kelce,TE,3.4551366666666663,129.94,False,False,False,False,False,False
6,Coby,Dylan Sampson,RB,2.622958333333333,79.3,False,False,False,False,False,False
6,Coby,Tank Bigsby,RB,1.9998500000000001,68.64,False,False,False,False,False,False
6,Coby,Jajuan Jennings,WR,1.529653333333333,145.99444444444444,False,False,True,False,False,True
6,Coby,Mike Washington Jr.,RB,1.469444444444444,80.65,False,False,False,False,False,False
6,Coby,Braelon Allen,RB,1.4630555555555553,68.77,False,False,False,False,False,False
6,Evan,Amon-Ra St Brown,WR,41.0,247.22,False,False,True,False,False,True
6,Evan,Drake London,WR,36.0,221.3,False,False,False,False,True,True
6,Evan,Saquon Barkley,RB,46.0,222.8,False,True,False,False,False,True
6,Evan,George Pickens,WR,41.0,209.94,False,False,False,False,True,True
6,Evan,Puka Nacua,WR,31.0,256.87,False,False,True,False,False,True
6,Evan,Emeka Egbuka,WR,11.0,166.25,False,False,False,False,True,True
6,Evan,James Cook,RB,176.0,234.4,False,True,False,False,False,True
6,Evan,George Kittle,TE,1.0,130.46,False,False,False,True,False,True
6,Evan,Alvin Kamara,RB,1.0,68.7,False,False,False,False,False,False
6,Evan,Ray Davis,RB,1.0,61.54,False,False,False,False,False,False
6,Evan,Justice Hill,RB,1.0,57.9,False,False,False,False,False,False
6,Evan,Cooper Kupp,WR,1.0,69.66,False,False,False,False,False,False
6,Evan,Chig Okonkwo,TE,1.0,98.45,False,False,False,False,False,False
6,Evan,Christian Kirk,WR,1.0,37.77,False,False,False,False,False,False
6,Evan,Tyler Shough,QB,1.0,258.88,True,False,False,False,False,True
6,James,Wan'Dale Robinson,WR,11.0,133.19,False,False,False,False,False,False
6,James,Trevor Lawrence,QB,11.0,272.04,False,False,False,False,False,False
6,James,Jordan Addison,WR,31.0,131.03,False,False,False,False,False,False
6,James,Zay Flowers,WR,31.0,205.23,False,False,True,False,False,True
6,James,Colston Loveland,TE,6.0,157.08,False,False,False,True,False,True
6,James,Rico Dowdle,RB,13.0,157.15,False,False,False,False,True,True
